"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"137","pr40[31]",0.858330089224438,0.000869507232191797,0.0649525864347469,0.705805196004248,0.823679001098244,0.86739348109893,0.901912954138695,0.96132157563147,5580.15807415426,0.999709020551575
"138","pr40[32]",0.860215069928522,0.00069038130770311,0.0512733830222588,0.741097672921643,0.830465170615029,0.866110240839765,0.896334567468303,0.94496351046685,5515.76681902844,0.999974724062084
"139","pr40[33]",0.894563054013158,0.00077080776381268,0.0529556610965613,0.772465412665783,0.864595347289069,0.898684440358153,0.931383991005077,0.982785340980014,4719.89815418051,1.00035258557567
"140","pr40[34]",0.92378860148728,0.000737723688062049,0.0383720090172341,0.841488492860597,0.898112644261779,0.927004826498959,0.952529610473123,0.984954541840667,2705.46312059968,1.00037793041374
"141","pr40[35]",0.893962318848086,0.000725676343205196,0.0541138599641478,0.768207273939405,0.863108304625628,0.898091015113606,0.932244074178462,0.982417514989547,5560.72087636712,0.999931088003448
"142","pr40[36]",0.911369982798792,0.00067579300063651,0.0407774682042618,0.823035542132038,0.884887992838179,0.913286938708669,0.941292451130442,0.979599402723382,3640.93676940325,0.999724056740137
"143","pr40[37]",0.833153128444127,0.000752380018011038,0.0496898132011621,0.722254416223745,0.802378246937499,0.839885264206445,0.869472026672446,0.912235926547005,4361.74450348463,0.999620535702132
"144","pr40[38]",0.798310449029348,0.000967361794665098,0.0603406065521545,0.667265775210018,0.760005277459423,0.805467037126722,0.843890733694751,0.894622879619066,3890.82305380483,0.999845410861375
"145","pr40[39]",0.864111828631909,0.000543496840608711,0.0469065548713584,0.759704187805469,0.835984334213011,0.869002326787622,0.896786635999309,0.943352989982606,7448.57209404165,1.00016626142051
"146","pr40[40]",0.897914211777371,0.000525257938711973,0.0374389620793034,0.817696861382257,0.87455974603106,0.900826024991088,0.924706046721345,0.961072519686465,5080.4519766346,1.00012277176728
"147","pr40[41]",0.866886141779295,0.000503166134395747,0.0435948008449224,0.769162875258247,0.84150075876883,0.87092464330373,0.897021500719203,0.941107803360617,7506.65730018073,0.999691014183082
"148","pr40[42]",0.884309044265649,0.000753096886058911,0.0571922306142907,0.749854435648807,0.853723723333911,0.89035755102584,0.923177710696542,0.976821861065021,5767.29766152773,0.999379737732608
"149","pr40[43]",0.927091042389594,0.000866975204330652,0.0407726028954696,0.839390762694352,0.900242446522393,0.931520620921313,0.95936839484616,0.990471112311412,2211.6862671802,1.00110981283059
